date,temp_mean(c),temp_min(c),temp_max(c),Pressure,global_radiation,Wind_Speed,Wind_Bearing,satellite_activity_index,norad_density_index,normalized_label
2025-06-25,15.813240351225081,11.012723000809487,16.219643527693314,1013.2684826200259,22.20428736278368,1.3325434854946274,208,0.4540409837239223,30,0.7745550251023772
2025-06-26,14.528004791303761,4.756813540561621,19.06065954964514,1014.7431096926135,22.25184638118468,3.6953564735661972,83,0.48717775248828055,56,0.6584390868692654
2025-06-27,9.463771737729878,7.9548196577859445,20.960175364962225,1008.505287996092,-5.825339697350981,1.6102445972577368,31,0.8851191651758099,32,0.20090570483082712
2025-06-28,14.136084822490865,8.973026658297924,16.95276652340739,1009.6929612602299,13.934860849566396,1.2937647855747723,309,0.8509059028893204,32,0.6230306712370468
2025-06-29,12.885773349223536,8.892100782174701,11.59915899446456,1014.5063328715607,-17.69416643278102,3.1798720845920805,293,0.6305712501787917,49,0.5100699857958909
2025-06-30,7.700519048070355,8.368238731937328,13.433180142593095,1007.0906245673355,19.923981228634226,1.5167729195169668,358,0.7101811772106073,39,0.04160281376048726
2025-07-01,8.989832678922927,9.028034679415768,17.52147627525454,1010.3124271924702,17.585725285703795,4.2657490317294435,211,0.5070083965670104,57,0.15808718953698006
2025-07-02,14.796712887269404,8.32163471670852,19.000417875279094,1013.479952376296,-9.594115260849929,1.9964634543117983,285,0.6780549632691822,59,0.6827157981950817
2025-07-03,13.562027331206687,6.885947246548132,19.02001176857571,1015.0098350716165,-1.4268313255848109,2.2364903582463063,115,0.47194174707353004,39,0.5711668524330532
2025-07-04,13.7377316571672,5.469185754289881,17.42178007794098,1008.4323651494095,15.21923073809263,5.827407630700569,161,0.6253533826762456,53,0.587041041800931
2025-07-05,14.353262715604565,8.164635020245354,15.068550579530497,1007.9296575604732,-3.834305066140562,5.208108805467487,238,0.48505573288054116,37,0.6426518329981885
2025-07-06,15.550351121798906,3.3628886824296416,15.120060892644116,1014.2237158092585,0.4746494603153235,1.9010497444522074,113,0.8929371879740275,23,0.7508040253027226
2025-07-07,13.36167287647727,10.54374414516619,18.54433789513909,1011.8929918160595,-17.46106274851761,4.89264108101759,336,0.6683446167589406,27,0.5530656216427116
2025-07-08,13.253255828871117,9.274407268107305,20.690212965245387,1009.0819986775983,-8.552360186260245,3.367967344801233,144,0.5203048402563603,20,0.5432705711509378
2025-07-09,10.341297701392895,4.701386376807173,18.094406534743808,1012.885947583898,1.666740711823067,3.2647120251409323,82,0.507806701322354,28,0.28018669718127565
2025-07-10,9.81034198211458,5.094277277858853,14.722823864608797,1005.9064976745267,0.8124680665990346,1.2201784939816298,188,0.5375699362791923,23,0.23221695262486722
2025-07-11,12.78693524554762,11.169140186589225,17.17944786354535,1014.2738958141335,4.972948628216102,1.8650787733586462,4,0.34026102424379195,26,0.5011403549177871
2025-07-12,11.247717054266644,8.354641472256331,15.396725824398624,1014.992175478989,4.738357855146539,2.6964944794784187,220,0.3349181555615985,51,0.3620780927150473
2025-07-13,15.316109135902217,7.071716426803628,18.878729556294978,1010.2665607486492,7.898404248271504,1.262373763735818,315,0.6126322276762393,36,0.729641190399799
2025-07-14,14.742854408624861,8.93841009945383,16.530932139708643,1011.9285303007484,1.3173797360093917,3.2070123766112197,10,0.8099882640610421,30,0.6778498981417078
2025-07-15,10.085481784656457,10.227698017456225,19.920934892853,1009.692667587028,-2.940010719670786,5.058759139215498,193,0.8701746966111188,59,0.25707474314490153
2025-07-16,10.467469314293385,9.230218086449664,18.01514552563197,1014.0002744238116,-14.480809817891862,3.1266712799626504,93,0.32266536952838953,53,0.29158580226923503
2025-07-17,10.782219989793472,5.61762052756697,19.518147084812547,1010.1528681554603,25.72701580832463,2.613029005535423,44,0.6075203974861734,23,0.3200222781456382
2025-07-18,11.358426209705211,10.30362143356346,16.249364001359247,1011.5986157906791,-23.004208101599087,1.5667723074192503,79,0.3154917479008815,53,0.3720802260636854
2025-07-19,12.472817457341511,7.4075645266012184,18.657655057454324,1002.8111238022916,-4.131892688828752,2.3302313387594857,335,0.3245873973465184,37,0.472761057899663
2025-07-20,18.08743424651097,7.2358726353158564,17.243127280212843,1005.4218541291699,-20.153277757092383,2.1892196268200528,307,0.30939951625019313,33,0.9800194287571451
2025-07-21,13.60192234896439,6.507791474431945,14.889619112978503,1009.4689476215999,-4.276255884051373,2.951506513002453,205,0.4060598473834125,25,0.5747712091457214
2025-07-22,15.864351874693275,8.54994381443485,18.833097530313708,1009.5549030779116,-4.163290232119994,3.571689320401532,230,0.8463197990200664,21,0.7791727486443528
2025-07-23,12.149963266468596,9.103177834161379,17.530585254998126,1012.9669199874638,-20.93196801998086,5.5882043180774215,193,0.432459992317942,21,0.443592461531231
2025-07-24,11.461271324581988,9.834043526093463,13.838819472648744,1012.1608100502579,15.241317907619669,2.9843803001218645,129,0.6368814352277584,25,0.38137187452020666
2025-07-25,11.861942017348861,9.198622025012025,15.262573277933205,1009.0873416300624,4.872649528200402,3.741923329017149,164,0.38875750270216275,34,0.4175708833742601
2025-07-26,12.07995900724889,5.721852655002849,17.811587973393877,1004.114874694442,7.531393705770149,3.467721116473851,17,0.741318587004043,48,0.4372678542039114
2025-07-27,11.88512953794912,10.180785299125564,18.89604357685786,1009.5835567329583,-8.08233573961679,3.4574648980273968,193,0.5731227789238755,38,0.4196657839463884
2025-07-28,13.467261763562895,10.095137068235331,13.466221506679304,1013.069489643155,6.436425322698071,1.2919235524866959,20,0.42763669068067667,21,0.5626051590421343
2025-07-29,10.788000345421386,9.668731097421205,16.960854127373846,1013.2102561580798,-19.6856191567883,2.057446575635374,155,0.7589690505498796,38,0.3205445103635963
2025-07-30,10.656019320489193,7.447869922436466,14.988524736351085,1007.2160636367302,-4.1707621505114725,1.5984058412969306,3,0.5039250686330399,51,0.3086205479267747
2025-07-31,9.277950860704308,10.387008159234792,18.389129286165996,1009.3226803739398,-7.700353925780633,4.52082176728464,208,0.8126686279110817,50,0.18411752517569477
2025-08-01,12.051848341620502,9.879413368648418,18.559721236261336,1012.5797984937966,-10.69201647994864,4.135278998736375,321,0.36630329786993476,32,0.43472816699357825
2025-08-02,14.94493762862477,8.099088420355075,18.13719503326361,1007.5405864593591,14.133801324743914,4.394166842102046,298,0.35935394493564465,27,0.6961073160215042
2025-08-03,11.896156568084077,9.95712296378483,14.54294759106293,1007.9382535894364,20.025028415141445,4.790786751661116,134,0.7501106813484608,47,0.4206620324085175
2025-08-04,14.274538637615192,10.659160810568736,14.93719511457623,1011.5387258986465,-2.9382136383804536,3.9962588669691224,99,0.4112173492310435,46,0.6355394246099298
2025-08-05,10.67111437199694,10.067691070837416,13.66822500562537,1007.7790505275261,3.8089245701693706,3.0930982523951847,316,0.39960747013909725,22,0.30998432599451375
2025-08-06,12.999150160432752,11.599706635559798,13.737732178501137,1015.9639422497438,-6.838693443342939,4.4452017801046,235,0.4683256219022477,30,0.5203131312689608
2025-08-07,10.50104389833228,8.8068099262674,15.662286574082998,1009.4118600999068,3.369867201516601,4.106125946574052,238,0.7277100719370968,27,0.29461913284927393
2025-08-08,14.538068392552645,8.126207931321504,17.072932445246693,1010.3317011960598,-5.07551779168485,4.866677364204572,231,0.38859398097212533,20,0.659348293350519
2025-08-09,12.248621942891209,7.443322492136053,18.474351252838428,1012.65171084994,23.852029331604196,1.1263097132234947,11,0.6856213650566674,26,0.45250588186823903
2025-08-10,12.273046072097452,10.188049226722951,14.244073454356316,1003.5426359131438,13.562120118089627,5.029464888872602,262,0.3202930099113519,47,0.45471250512606687
2025-08-11,16.05940439841728,9.289434548571196,18.213394177250965,1004.3176893582347,6.665998233800603,2.94874136787985,191,0.8792497587478316,31,0.7967949709849295
2025-08-12,13.821502712115011,6.778501815347298,17.02742973997818,1018.5437325150427,19.78323837616391,5.785958491880654,39,0.7166370893715364,52,0.5946094245514347
2025-08-13,10.805438968422978,12.224549764375213,17.773033609540583,1006.7943753070355,-41.86446273566924,3.7027075031892327,31,0.7662507679030843,27,0.32212002082601093
2025-08-14,13.927944713553778,9.120524917579448,21.89414823605615,1014.4353969667416,-9.017348152969527,3.447376565885352,23,0.7347012233266472,28,0.6042260374509637
2025-08-15,10.976142948771695,4.425437033590579,15.822218502303953,1013.1396483062446,5.035051098735177,4.024679556102627,225,0.5981493571361041,39,0.3375424487889685
2025-08-16,11.455267787424429,9.553512847370207,18.811914709826983,1017.4992196160642,-9.89104729877306,2.902709276271471,254,0.8675795832306692,48,0.3808294787357249
2025-08-17,12.223025089816968,7.048560773442457,18.49045426188561,1006.9899139492244,2.1978663098706037,3.6054738029954496,172,0.624538110368184,38,0.4501933076575531
2025-08-18,13.644490855236253,7.729597065055465,17.81865859791262,1014.9454423735027,1.266138101020279,3.880314749809128,180,0.6664875569783109,53,0.5786171049480769
2025-08-19,15.016792034953866,7.540173851723186,16.641420269221204,1006.6877059660261,-8.429512321611577,2.650845051368738,174,0.4783785066534759,59,0.702599076806272
2025-08-20,13.585218446079494,7.0710380211364985,16.867350455635183,1011.9419860091241,1.7623257043485072,1.695393466062764,13,0.33744376894010514,21,0.5732620777334586
2025-08-21,16.99436778018661,7.304075824059819,15.558278120437848,1011.7018237084063,0.4096520489889278,1.0917234249950534,142,0.5776941347538602,34,0.8812652063823962
2025-08-22,10.328232309758018,4.529416581226814,18.350835645280178,1011.0988450736962,-7.490588268496613,1.1603223775397682,222,0.4967149903549762,30,0.27900629083758594
2025-08-23,15.762625554419037,12.80235756560503,16.430547367130306,1016.7454016231094,3.055225800485351,5.366700602553698,171,0.7069130388780673,36,0.7699821788453284
2025-08-24,13.63769940292653,7.926730989790606,15.658908571167872,1008.4370751732447,-20.082578439108442,5.249291744775344,212,0.4282048936003505,54,0.5780035241528513
2025-08-25,14.708956225726183,6.907467456498231,19.25225152694081,1013.5866006236533,-19.048969577315383,3.0061229314112734,261,0.6460619237050047,58,0.6747873316874162
2025-08-26,13.228915438031704,9.810347868132412,14.150372115867423,1010.8232749565941,23.612000238197815,1.0643017730203477,144,0.5340135146928179,36,0.5410715133226187
2025-08-27,12.99989377176404,5.297820087484499,18.174591452105638,1009.1764921808718,-0.6927484147197285,1.5022539245468631,197,0.3909382713743695,53,0.5203803136051067
2025-08-28,8.571228226780615,7.347847749964288,15.777692117922488,1012.7436926297461,-9.91472739354586,2.5569863540941764,225,0.4317685675898628,34,0.1202679366118293
2025-08-29,11.946258426696312,7.909863500112336,14.873475557396493,1010.5344682498456,5.216131020672187,5.902057962870283,191,0.3005797489694162,34,0.4251885367330155
2025-08-30,7.240036047619389,10.914250872998366,15.844980391057273,1008.2015214738849,-7.568871937018836,2.5424142945602073,312,0.7896621891271943,41,0.0
2025-08-31,12.256082441244677,6.89758748424862,17.640353835482756,1014.9211067908404,-2.7361610443140245,3.867086216156146,150,0.3004463826080027,55,0.4531799083214541
2025-09-01,9.80564886469358,10.656056432007126,17.85456937233442,1012.2950692059181,8.016393863384582,3.929067383680372,61,0.5499484964407202,49,0.2317929480691492
2025-09-02,13.911898534757754,10.186471700492923,14.068957274014375,1014.8783342434339,9.889485607142255,4.748116628380605,318,0.8968717828815185,45,0.6027763288029468
2025-09-03,10.6907063992859,5.350540986874676,17.40628580990548,1014.0173516901674,21.431469618766503,4.376878527513123,347,0.3286073723621984,27,0.31175438799831157
2025-09-04,11.92803713139281,8.393771271262047,16.412664292308257,1014.2704588342823,-1.4883041295542838,1.9765813719583116,65,0.677539037348525,58,0.4235423149305948
2025-09-05,12.632553036400681,8.263337970288601,18.950287889515813,1009.1601912382716,10.458217400060425,1.3636982724870463,151,0.8400392390943732,45,0.4871925342842725
2025-09-06,18.30859028296571,10.09649968353681,18.614243197512703,1011.5506818214898,4.516953885566015,1.0114367758661986,39,0.8226076346224418,42,1.0
2025-09-07,14.53770857235944,8.025431297354084,12.608857048853153,1015.6456456841822,-11.443444442681646,5.5290767738772955,346,0.4787707697885869,26,0.6593157850223712
2025-09-08,13.537632674814027,10.357053067578528,16.95540926148569,1011.4980793057476,-1.6621064421170797,2.85119242224361,228,0.895213716233153,25,0.568962891927104
2025-09-09,11.488366236410672,7.0395799371480745,15.972160110670856,1012.7387729185388,24.56316703121353,5.184872075612839,65,0.3385630599456738,58,0.38381979240113084
2025-09-10,13.391479236901064,9.390302947528067,16.587710492640873,1013.961246992862,2.2456771567540446,1.3443761955321334,132,0.42919962501315245,43,0.5557585081561652
2025-09-11,12.154421703673727,12.311713910015703,17.787925579803957,1008.1187381134259,-1.2599600501900092,1.7945899194051742,19,0.7335501440684294,27,0.44399526365970526
2025-09-12,13.736345154571369,11.174949690278616,18.004866055247213,1007.5541768766207,6.8778532727292045,3.085086129694256,83,0.3168303502248329,36,0.5869157767874206
2025-09-13,11.196486000449578,11.346654236672777,16.03380846352038,1010.5851491448191,-2.849890636179368,4.343729618585709,226,0.3679608549340447,23,0.357449570079863
2025-09-14,13.638489147381161,11.811185537903244,15.102014810779602,1014.4692469128657,0.3503747672286318,5.6773695443365355,145,0.560948148550405,50,0.5780748744338219
2025-09-15,8.603028403063309,8.579362971333072,15.49737240617599,1012.7291312431688,-4.827452073157208,3.688804382402324,137,0.4876263240577001,25,0.1231409564847539
2025-09-16,14.293910376025199,6.980567590746217,13.477027238225826,1014.9875049794521,7.360492227611122,5.616423090989969,208,0.34014239742608937,56,0.6372895843867276
2025-09-17,10.07000203942562,6.14205581663999,18.52963379335222,1013.1271127081468,-0.7988230579624898,5.739873569544976,308,0.42337731498088493,21,0.25567620952418685
2025-09-18,11.824958622937825,6.581395673787945,14.316269044098583,1013.7005011481144,-15.285535757491564,3.3138685137597,134,0.7109484537950503,21,0.4142295802894423
2025-09-19,10.720560946437288,7.551897890787256,16.906004725164706,1011.2821733696744,-20.0069155811475,4.881701266817129,88,0.8828197999047445,24,0.3144516279915936
2025-09-20,12.404536126698709,11.235089603565237,15.90746923400668,1006.8250503647689,17.06691263730111,3.454220659188489,65,0.6366607120052747,49,0.46659211033966885
2025-09-21,9.363643763507092,11.150480601395898,13.960686830670266,1014.5800912024936,12.866241003282456,1.9477914283556277,181,0.8962520704504999,22,0.1918595392617921
2025-09-22,15.089499227552619,3.2352059962362123,17.18435754051806,1008.4752827966239,-8.206911256571177,1.220676040394262,211,0.3383239595704927,50,0.7091678834501035
2025-09-23,15.16576144768788,7.83958720257205,17.61552996855383,1012.4950788344956,-42.362901136605814,5.553403786075909,343,0.34090188715215985,54,0.7160578727399175
2025-09-24,11.475989843278265,5.355661556600952,17.218636423532786,1013.8417478969403,0.4073250036456767,5.737561093931247,344,0.6775414800538005,31,0.3827016343409857
2025-09-25,13.80812380917164,11.07719654178807,17.43837902270179,1017.4025190599481,10.535147539018439,1.1216460426859096,8,0.5500951468521718,49,0.5934006937037648
2025-09-26,14.317957095965111,8.675397899729612,16.09063313346072,1009.3481612376619,-0.7627256702696494,5.2796364332903805,284,0.5995038331088764,58,0.6394621102133726
2025-09-27,11.16695876919205,9.801324728952261,15.124549102531391,1007.0187623823433,-7.296833064191014,4.643930013735717,311,0.5230545913688999,23,0.3547819017801282
2025-09-28,12.380548210296189,10.605008299709567,16.330105271574805,1009.3121375041809,-22.468616198661902,3.022847997254879,147,0.6475541689223228,30,0.464424897179533
2025-09-29,12.948046438989392,8.801055063302297,19.41802755384791,1012.908953562351,15.963441899833013,2.2863998637327163,2,0.41234370487779864,35,0.515696112609002
2025-09-30,12.881290022890248,5.724072078410435,18.543362053517928,1007.8415985319787,5.807485565377734,3.384330792732051,208,0.8788123123981806,40,0.5096649350333469
2025-10-01,13.70137883099531,8.152483982479309,16.126890728014246,1011.8479516442917,4.751766230669412,1.3396839042511708,83,0.5362254139404656,55,0.5837567080569808
2025-10-02,11.15338867984931,12.620266042367646,16.45395372603539,1010.4111354934746,22.069806267678473,4.85170187647553,79,0.3617471115261618,27,0.3535558979991281
2025-10-03,11.448316281946857,9.464132785494774,15.404036414237208,1002.876669398921,-10.338102423313808,1.710302231566577,221,0.7782680561406061,48,0.38020143777122634
2025-10-04,15.975242384128947,7.466702673992894,18.18046851814185,1012.7265515437633,-2.3610607563584747,5.5277367408468185,344,0.541996712359645,36,0.7891912666077517
2025-10-05,10.048908630828178,8.619400866336022,13.091133603452196,1009.5205032631123,-1.6241944217733868,4.131178390295981,309,0.4556042721327766,27,0.25377050367056386
2025-10-06,11.888412197440992,10.710014017145543,16.237496740714445,1015.4121688859196,13.621609197990573,4.300438389911968,136,0.6381244368742793,42,0.4199623592191904
2025-10-07,14.482216943166957,6.6175583565749,14.921386747686341,1016.9465479617683,29.256935972041376,3.7355481191187625,306,0.49410814423340255,54,0.6543023362907133
2025-10-08,10.397833692264145,10.72578512809098,17.42942578609397,1013.6216076316479,16.704779636695886,4.959474565940925,230,0.4543139665961402,39,0.2852944998508156
2025-10-09,13.200245349707998,8.557323611393588,17.19819652356951,1008.7362364121725,-1.8951880717334066,4.303852193321469,86,0.6484735344346371,57,0.5384812844892856
2025-10-10,9.021398511523426,7.981516183634449,16.948170593707292,1012.2638422267778,20.170360144365734,2.4435228943995666,60,0.3086509138187031,23,0.16093903738714435
2025-10-11,13.584181477654829,8.100880441680621,17.86115339190374,1017.9289762544812,23.5726137882389,3.086825938757568,178,0.7311180592684969,28,0.573168391746778
2025-10-12,13.268470679904977,7.381976474981018,17.31681335183695,1012.7674801686659,9.927815161941213,5.916660085364418,131,0.48362217237672356,42,0.5446451726309823
2025-10-13,13.213730273016271,8.225364279312114,17.907806857837446,1014.9554884523234,6.266076786510769,2.3386286666461706,291,0.33868766126391653,41,0.5396995938566653
2025-10-14,12.131042340710835,5.826778163779064,17.588216403233197,1008.3399815780637,-0.24636800175848572,4.366524956228601,48,0.6975778469485433,21,0.4418830308905662
2025-10-15,12.948126497648627,7.434168081677257,15.33724745198585,1006.127042763298,-5.387865966935338,2.098932225306383,47,0.8175137101091383,55,0.5157033455915155
2025-10-16,14.76419159404947,5.883983815897483,17.00890481927655,1010.2658641277485,11.916252694269385,1.2990595382178092,76,0.6477267176270765,26,0.6797776282653467
2025-10-17,10.919751354402942,11.677637137443273,17.6039122583164,1008.959207889221,-13.600502675289254,2.907845363689074,282,0.3542039014467814,44,0.33244769177104905
2025-10-18,10.590883166135303,7.658808212343042,16.02128202288027,1006.75577655026,-16.155495847331427,5.79851428956945,90,0.4547274748573024,22,0.3027357545771713
2025-10-19,10.736924680617452,5.11931823767054,15.61957380438694,1013.8065312074449,-13.786325098643958,3.6980051166763253,234,0.7903341528230521,35,0.3159300265097947
2025-10-20,16.77608780161285,10.229588355376269,20.504953928265863,1014.7209801896756,-7.866914638226295,5.350321509549601,285,0.5614020729319003,34,0.8615444755685465
2025-10-21,9.645169020172133,9.108792822994811,14.38171714695737,1016.5518235010812,-7.569645730550758,5.101736859684431,75,0.4393301832264739,26,0.21729423025025188
2025-10-22,13.540511512221682,9.769876422625863,18.54554260503329,1013.9883264159826,32.452478996488686,4.637340344758884,86,0.5991269006545864,30,0.5692229834753264
2025-10-23,12.8926091594607,10.156028291755208,19.039051575762826,1012.453233759302,-1.7286234346811782,3.6333539940271926,308,0.4647030500096946,54,0.5106875741540287
2025-10-24,11.269929429287075,6.619105452732526,17.453726052409454,1011.2821456624147,-9.547143031524339,2.189982099193581,349,0.6959002469666529,20,0.36408489274946354
2025-10-25,13.106874190525511,11.557277766177242,17.43589213409127,1012.8486394422386,-6.79446019728769,1.621722122213963,17,0.6845818643841444,25,0.5300455703754842
2025-10-26,12.572527352179293,8.182876571666233,17.436654491572103,1013.6151552942091,1.9972652800825088,3.788125052349592,278,0.557653275721099,43,0.4817694516535074
2025-10-27,11.985761341761375,8.543740350744217,19.807681433726668,1008.9551414481547,-13.026843160061322,5.6963661454975085,347,0.40376050041683514,54,0.42875746852167795
2025-10-28,16.02405346459603,7.868635795994565,17.085276454809943,1012.5977304445552,-24.671742162334944,1.4631764117946053,186,0.6558185241400866,47,0.7936011542434114
2025-10-29,12.554872222503642,9.171244231427027,16.96079784413866,1011.8990198332809,-21.55916013672067,2.0876674930031927,350,0.4977186028929854,31,0.4801743806713125
2025-10-30,11.5485054930648,8.40860297855943,15.055084712336223,1014.6828958364061,-9.613663866670926,4.0450042232025885,88,0.35450213352505494,38,0.3892531358509989
2025-10-31,12.629160033928141,10.165243052413327,15.258178718603311,1007.6788686353913,-31.282155834753762,4.944595410611798,65,0.4592709487415704,36,0.4868859899605608
2025-11-01,15.254026273630847,8.1294748125159,18.554006663245854,1010.7674788319085,7.923849957588236,2.139176194153633,140,0.48030929753112506,43,0.7240322498867632
2025-11-02,11.209046702248454,9.451989721900418,20.41512544456031,1015.143969354463,18.65131124705365,5.171202256304591,58,0.8258360559303886,33,0.35858437969743384
2025-11-03,11.048208542937198,9.00601389534628,20.742930583780385,1016.7374225614051,26.5651246472138,5.178974258504286,163,0.35262472632249686,34,0.34405328955761816
2025-11-04,12.437552510674761,8.399815978194729,21.604481827876725,1013.7009876674642,7.946884137450693,5.1760215778147085,278,0.46650492177723357,48,0.46957500975670546
2025-11-05,11.52708842540499,10.810109553971548,16.66259244527749,1011.7250168408533,1.2306388833985804,5.072663037304384,185,0.71688231771766,53,0.3873181886840585
2025-11-06,14.970581995229374,6.450471361115262,16.41463761546686,1006.3021297609956,-25.716043124603875,3.0617017343953665,134,0.6380378238535319,27,0.6984241828913174
2025-11-07,12.016157559616785,12.91826312865236,15.733300800256593,1009.8567133164296,-20.290789658304384,5.317759996038324,258,0.7865427428734941,55,0.4315036463159144
2025-11-08,10.450053844419593,9.037232966232368,18.510884457208086,1009.6535963385188,-18.628944463297895,3.68615497678735,213,0.30158602700703513,41,0.29001238360013926
2025-11-09,17.946703678569857,5.926643533736081,14.866790805349304,1013.3996214445294,0.23020341937410693,5.9559573829252574,84,0.8092035482225994,49,0.9673049797921933
2025-11-10,13.771695366543227,11.723849139660324,16.302944213603965,1010.5673779135751,6.423378544686429,1.3352694751046625,209,0.5802672088548206,37,0.5901095283127075
2025-11-11,16.188362697426705,8.246560617509132,15.480133702472283,1014.8667297294161,-11.071844416499015,2.2309479909362944,287,0.4037765192567087,35,0.8084458421165548
2025-11-12,12.610684203101846,7.371571647255886,18.413611320917642,1014.7482380526646,-19.811861241744676,5.751673226171454,216,0.5412357312924561,46,0.4852167718826212
2025-11-13,11.339730129531924,4.250039050644791,15.619723111342008,1012.5638268923893,-23.34256930157126,5.163710226934539,230,0.6109860792647213,30,0.3703911093303019
2025-11-14,11.821676699686149,7.453976578663413,17.140565577543082,1009.5435675728105,3.471580865482043,1.5717548095441223,65,0.3828983006804841,31,0.4139330715330236
2025-11-15,11.59799829327534,12.181238567626337,13.0092614827451,1009.7325070224747,-7.663707684854335,3.0708389831239744,58,0.4521384991309963,59,0.39372461416317905
2025-11-16,13.021573871172777,6.473452132295845,18.31763422166317,1012.1521654321732,9.396254363947834,5.015896370102609,208,0.5981825962814618,26,0.5223390246479187
2025-11-17,15.021391348783736,8.63869424980798,17.499583001949016,1008.0589872736879,6.897286785552527,5.193525371661241,258,0.4138024415310807,50,0.703014606579364
2025-11-18,12.25345713556175,7.281429291938888,15.045926290548543,1011.5873645867179,3.4002958242391275,5.420553978163697,318,0.8820739167284293,33,0.45294272235957445
2025-11-19,12.747657483703323,8.448985568362644,15.904700567018097,1005.318961245136,-7.758631709383049,4.013372215604283,306,0.8150664963801975,57,0.4975917648301253
2025-11-20,12.511148140022206,11.68408604744224,16.31510235262227,1008.9644710057578,-7.223380765696267,1.0705868354080208,2,0.40686723028577504,51,0.476224083139065
2025-11-21,11.90413247394991,7.655565236215464,18.462157799471427,1012.330054598901,8.4824673551152,1.2800209617895661,329,0.3917823082928378,22,0.4213826238874265
2025-11-22,10.13678014949591,11.11743676990714,18.15736673710969,1012.0892028774779,21.991456725179876,3.9866419795812615,151,0.5913556165905354,49,0.2617093470641413
2025-11-23,13.231023475684333,8.76846163775274,14.830478045473914,1013.4817183125789,20.507514899416748,4.268747427133917,101,0.7442232974883252,55,0.5412619661683841
2025-11-24,13.983243532198461,9.009290689968624,16.712420095368234,1012.5613417980957,8.170699050720405,1.6672388193626273,309,0.6936862758344697,40,0.6092220665139186
2025-11-25,15.8411400009754,6.667072087518221,16.418520736250674,1014.4278519647931,-6.312857215184488,3.523040065731542,342,0.36955059721067446,22,0.7770756478645825
2025-11-26,12.160850767509828,7.410723788563152,19.579894854813613,1011.5861170262876,5.770167849343956,2.24363809774212,65,0.5294244430711217,32,0.44457610409282805
2025-11-27,10.216378296911012,6.992256520727188,17.122987004031575,1011.6455958806416,-29.17214498654938,1.5733851270645707,355,0.5711601538294875,34,0.2689007241602495
2025-11-28,16.283638145203888,10.059090035519837,14.272965093007002,1009.9616260626699,-27.407688714784413,5.9130077904468585,34,0.55638302125478,37,0.8170536011563877
2025-11-29,13.07615625513786,6.181647392804468,19.051721918327395,1014.2179076057901,0.7115829802020658,1.6871315939234135,209,0.41593631469790104,38,0.5272703266774811
2025-11-30,13.085627494205903,6.983672577025343,15.06234151684851,1012.862873343127,5.965595079270466,3.702793221820146,26,0.6185695380582646,44,0.528126015583788
2025-12-01,11.630352307078915,9.59935275370498,17.096144522549434,1013.9051529493045,2.0759916743489053,4.07351252938599,72,0.5553519522314243,39,0.3966476710607326
2025-12-02,11.252140975893159,7.225530473597128,16.525578384185998,1011.2310813788329,-28.178043922863896,5.397881222094437,160,0.42018636671095827,35,0.3624777764978116
2025-12-03,11.631560149166482,7.460806204734053,19.061928933012997,1016.1699248174884,8.287898116429224,5.714570677775488,156,0.7858911281218166,23,0.3967567948055221
2025-12-04,12.171576610548087,11.203868811314875,16.713670707883654,1010.3879245346632,2.5688135202904356,5.774179380634481,62,0.8518031450871897,44,0.44554514149466024
2025-12-05,7.250258091903118,10.055698525977093,22.533281524432955,1014.7680553770629,-28.296874192172076,5.21645631817176,30,0.5010353026746736,31,0.000923521181391996
2025-12-06,13.996607098771975,6.240771988131577,15.525768237928116,1010.1566358580305,29.653729093452522,4.266738292107017,263,0.6507716231696203,30,0.6104294117813645
2025-12-07,8.480933470259737,9.686080634069652,19.97797708072669,1008.3205421943487,25.822637585268875,4.877119054896929,349,0.42588090394580724,27,0.11211016328380685
2025-12-08,13.744373001050588,8.435788877699867,17.29884129878598,1014.3549173873787,-18.023080067147916,4.442135257467314,120,0.39308647219562587,28,0.5876410608948592
2025-12-09,11.194699592714517,7.470441634866502,18.773282089568916,1009.0257038499583,7.174993858289421,2.517068053146693,304,0.770816219899832,29,0.357288175222226
2025-12-10,12.71978710358839,9.53281997927467,22.411249588477517,1011.5313934917776,-12.808485822299133,5.256552367555106,55,0.4281389682371557,49,0.4950737864634537
2025-12-11,11.655995798158786,5.4258540263833615,19.368711551401642,1013.201081503517,-3.8383294642313857,2.251344524347449,348,0.6442660099210562,25,0.39896445883035664
2025-12-12,9.747650778252092,5.304007145684736,19.478428022879974,1008.9367702234802,17.29736950589554,4.625216548146554,284,0.891639505776407,27,0.2265530508605077
2025-12-13,14.56988893286146,6.8967479919302646,16.97892443682565,1007.600056057171,-0.542801413086581,3.391857716808803,325,0.3096766517911199,59,0.6622231530324817
2025-12-14,11.425218841362472,9.75321955767435,17.21585188534039,1009.9157142929721,8.021538915684447,1.8547396857915883,150,0.8297958671512604,42,0.37811467557145995
2025-12-15,15.157498632486767,7.161760459494261,18.215639167311522,1008.160578184483,-14.993198926191985,2.1207939755371092,40,0.30606545933131907,24,0.7153113601398594
2025-12-16,14.361474233515095,13.57150375602577,16.946779178361233,1012.1041840851293,5.946058940492656,5.6265520604685975,136,0.7373625136862054,37,0.6433937110913822
2025-12-17,12.898748065534388,7.710871871660252,17.293323997855207,1006.4030283590989,17.42131598095656,2.031745142038143,4,0.398099484408621,58,0.5112421999834873
